khach_cmt,rating,shop_phan_hoi
mẫu quần không rộng hẳn nên hơi buồn nhưng chất quần rất oke so với giá tiền nhé,4,nan
quần chất vải bóng rất xấu mặc k lên mẫu gì cả hơi phí tiền k nên mua,4,nan
"vải đẹp, size vừa vặn. không có gì để chê.",4,nan
"quần đẹp lắm nha. nhưng không vừa với mình. mình 39kg, 1m50 mặc size m bị dài và rộng. xin lỗi vì đăng ảnh không liên quan",4,nan
"- hình ảnh chi mang tính chất nhận xu . quần đẹp như ảnh , giao hàng nhanh , mình chọn size l cho lên hơi rộng , thành quần bagy",4,nan
quần vải hơi mỏng.phù hợp với giá tiền. shop giao hàng nhanh . thanks shop (hình ảnh video mang tính minh họa),4,nan
giao hàng nhanh chóng đồng gói chắc chắn nhưng quần thì k mê nổi ,4,nan
chất lượng phù hợp giá tiền nhưng mẫu bé. mình m75 64kg mặc 3XL mặc bị ôm,4,nan
"hàng rẻ, đẹp, mặc thoải mái. hơi ngắn chút nhưng k ảnh hưởng lắm",4,nan
"theo một số thầy cô nhận định thì đề khtin nhắn năm nay khó hơn 2019, điểm chuẩn có xu hướng giảm 0,5-1 điểm, em/mình có thể biết ý kiến của các bạn/anh, chị như thế nào không ạ?",4,nan
"quần vải ok , 1m7 mặc vừa luôn , đẹp , giao hàng nhanh nói chung ổn ",4,nan
quần hơi mỏng nhưng so với giá tiền thì quá là oke,4,nan
sản phẩm cũng ok so với giá này chất hơi nóng tiền nào của nấy :>,4,nan
chất vải oke giao hàng nhanh đóng gói sản phẩm tốt đáng đồng tiền,4,nan
"quần cũng khá là ok, chất lượng phù hợp với giá tiền, được. ",4,nan
sản phẩm phù hợp với giá tiền.giao hàng nhanh.đóng gói cẩn thận.,4,nan
mua lần đầu thì dày dặn mua lần 2 thì vải mỏng mặc 2 lần đã xổm,4,nan
đóng gói sản phẩm đẹp và chắc chắn. rất đáng tiền. thời gian giao hàng nhanh,4,nan
quần đẹp nhưng hơi bị bị sổ lông,4,nan
"quần bóng loáng như sân siu. dày dặn, mặc đẹp",4,nan
quần tương đối ổn chất liệu nỉ giữa ấm khá tốt mặc tuy hơi chật nhưng cỡ to nhất rồi,4,nan
ok tạm tạm,4,nan
"mua lần thứ 2 của shop, cùng size XL nhưng quần sọc đen rộng hơn sọc trắng, quần mặc giặt 2 đến 3 lần đã xù lông r.",4,nan
sản phẩm vưa với giá,4,nan
"quần chất lượng kém, được cái anh ship đẹp trai, đáng yêu nên cho 4 sao",4,nan
chất đẹp.hình ảnh minh hoạ,4,nan
sản phẩm ok tiền nào của nấy thôi chứ không thể đòi hỏi gì hơn.,4,nan
túi mà làm bằng vải thoáng nữa là quá ok,4,nan
quần đẹp phù hợp với giá tiền,4,nan
"quần không phải vải nỉ, mặc không ấm nên hơi thất vọng. còn lại thì ổn ạ",4,nan
quần đẹp giống hình nhưng chất hơi trơn nha,4,nan
âksbs sbđiện thoại đ fb,4,nan
quần suông khá ổn áp. còn quần ống bo mình thấy có lỗi ở phần bo ống. mình cao 1m78 nặng 65kg,4,nan
quần hơi bé nhúng cũng được chắc,4,nan
ok,4,nan
tạm,4,nan
"nhìn chung hàng ổn, phù hợp với giá tiền chỉ không hài lòng ở chỗ túi bên phải bị bục chỉ.",4,nan
"shop giao hàng nhanh, sản phẩm không oki, quần về mặc 1 lần đã bị xù,🤔",4,nan
"quần đẹp, mặc vừa dài bằng chân luôn. nhưng mà quần mỏng quá nhưng k sao , vừa với giá tiền. các bạn nên mua",4,nan
cùng là size l nhưng cỡ lại khác nhau. cái to cái bé. k ưng lămz,4,nan
chất vải phù hợp so với giá tiền cũng có 1 xíu chỉ thừa nhưng vẫn hài lòng ạ . có 1 lỗi là vải túi quần rất là mỏng được 1 tgian ngắn sẽ rách nên mong shop khác phục ạb,4,nan
"sản phẩm may lệch phần bẹn quần , chất vải ok ấm , mà giá cũng tạm tạm ,mong lần sau mua được hàng ổn hơn chút .",4,nan
"thời gian giao hàng khá lâu, chất lượng tạm ổn, có lỗi ở phần gấu quần",4,nan
"quần được size XL hơi ngắn chút, mấy bạn zôi size lên một chút, đáng để mua",4,nan
"không phải nỉ đâu mọi người ơi, chỉ là quần bình thường thôi. XL vì camera của em hỏng",4,nan
"quần hơi mỏng so với mình nghĩ, phù hợp với giá tiền. giao hàng chậm dù ở ngay hn.",4,nan
"căn bản thì quần ok, nhưng phần mép vải trong túi chả vắt sổ gì cả xoè cả cả ra, phải hơ lửa mép không là cứ dần dần xổ hết ra, khéo rơi cả đồ trong túi. quần may cũng ok mà tiếc cái đoạn vắt sổ trong, chắc nghĩ không ai để ý nên tiết kiệm công đoạn này chăng",4,nan
"đặt 3 cái thì có 2 cái khá ưng vì chất dày dặn, cái còn lại thì chất hơi mỏng hơn và nhão hơn. mình ở hà nội, chọn giao nhanh mà 1 tuần mới đến nơi. ảo thật sự!",4,nan
"quần vải đẹp,nhưng bo may bằng vải nên sẽ không bo lắm",4,nan
"mình đặt 2 cái size m, nhưng shop gửi cho 2 cái khác nhau, nếu không để ý kĩ sẽ không thấy: 1 cái thì vải dày, đẹp; còn 1 cái thì đen hơn nhưng mỏng, nhiều chỉ thừa, nói chung là hên xui. nhưng được cái shop rất nhiệt tình đổi size cho mình♥️",4,nan
"ống chân hơi rộng chất vải tốt, lần mua thứ 2 của mik",4,nan
sản phẩm đẹp vải dày oke với giá tiền nhưng mà có điều quần bị bung chỉ hay sao mà bị hở nguyên một đường dài luôn ạ ,4,nan
mình cao m72 nặng 60kg mặc size XL vừa đẹp thoả mái mỗi tội vải hơi mỏng hơi nhiều chỉ thừa. tiền nào của đấy ,4,nan
sản phẩm đáng tiền . . nhưng vải hơi thô 4* so với giá,4,nan
"sản phẩm phù hợp giá tiền, chất liệu dày dặn, size chuẩn, đường may chắc chắn, nói chung tạm được",4,nan
hình ảnh mang tính chất nhận xu. tiền nào của đấy thôi ạ.,4,nan
ngoài vấn đề vải hơi mỏng ra thì ok. tiền nào của nấy thôi,4,nan
"quần đẹp, mỗi tội túi nó chả liên quan gì chất của quần cả,",4,nan
"đẹp ạ,mình 1m60 nhưng mặc size s vẫn dài qua mắt cá chân với cả shop may lỗi nên một ống to một ống nhỏ 😭",4,nan
"quần xinh đấy mỗi tội hơi mỏng, mặc mùa này ở miền bắc thật sự rất lạnh. shipper rất là thái độ.",4,nan
chất đẹp xịn so với giá tiền nhưng lại rách túi nên cho 4 sao ,4,nan
quần đẹp nhá. nhưng mẫu hơi nhỏ. a nhà mình 75kg. mặc 3XL hơi ôm quá ,4,nan
"ưu điểm : mẫu quần đẹp , chun quần không bị giãn , dây quần cũng đẹp nx nhược điểm : quần hơi mỏng mặc quần trong dễ bị cộm lên  quần thích hợp mặc mùa hè hơn , chỉ thừa siêu nhiều ( hình ảnh với video mình lỡ xoá nên để tạm)",4,nan
quân ok nhưng không thích túi cho lắm,4,nan
"giao hàng nhanh , đóng gói chắc chắn quần dáng đẹp nhưng vải mỏng quá",4,nan
hình ảnh chỉ mang tính chất nhận xu. kak óhe iheish,4,nan
"sản phẩm rất là ok, nhưng có chỗ gần run có sợi chỉn bị sai mũi khâu mong shop để ý chúc shop buôn may bán đắt nhé",4,nan
chất tạm được. hơi lạnh. 81kg mua đúg size 3XL nhưng quần vẫn bị rộng và dài quá. mặc không thoải mái. hình ảnh để nhận xu.,4,nan
thật sự là không còn lời nào để mà nói rõ ràng là mình đặt quần ống suông mà lại giao quần ống bo trong khi đó trước khi giao hàng mình đã dặn shop nhớ giao đúng hàng cho mình r .rất thất vọng mong shop giải quyết,4,nan
hơi mỏng nhưng với giá này là ok rồi.,4,nan
quần đẹp đúng mẫu hơi mỏng thôi,4,nan
"quần bo thì vừa vặn, đẹp, quần xuông thì rộng thùng thình",4,nan
chất lượng tạm ổn chỉ thừa ít nhưng đường may k đều,4,nan
quần dài thêm tí tí nữa là đẹp ạ em 1m78 mà cũng vừa fonhắn tin á,4,nan
mẫu quần đẹp vừa khít mua về không cần sửa cứ thế mà mặc,4,nan
"chất thì mình không thích lắm, không biết diễn tả nhắn tinn mình không ưng cho lắm nhưng mà với giá cả thế này thì cũng chấp nhận được,  mẫu cũng không được đẹp nữa chỉ bình thường thôi",4,nan
quần đẹp nhưng mà đặc đúng size shop để mà mặc bị rộng nên không được đẹp,4,nan
"chất đẹp, giao hàng nhanh, túi 2 màu khác nhau, chỉ ở cạp quần mặc lần t2 thì bị bung gần hết.",4,nan
quần đẹp chỉ tội bảo lót nỉ nhưng về không phải lót nỉ,4,nan
quần hơi bí tại chất là nilon nhưng giao hàng nhanh với phù hợp giá tiền,4,nan
quần đẹp sản phẩm tốt nhưng mà shipper thiếu tôn trọng khách hàng,4,nan
đặt xuông gửi bó ?,4,nan
quần hơi dài đặt đúng size mà dài quá còn các chỗ khác ổn giao hàng nhanh siper nhiệt tình,4,nan
sản phẩm tốt nhưng chỉ thừa hơi nhiều,4,nan
"chất lượng tương đối tốt, phù hợp với giá tiền. tuy nhiên size hơi bé so với thông tin gợi ý. mọi người mua có thể chú ý tăng size so với thông số bên shop mô tả ạ!",4,nan
hơi rộng,4,nan
chất lượn thì ok nhưng đặt 2 cái XL shop giao cho 1 cái thì mặc vừa thoải mái 1 cái thì lại bó sát ảo ma ghê? 2 cái to nhỏ rõ ràng,4,nan
"chất lượng tốt, nhưng cùng size lại khác cỡ khá nhiều.",4,nan
quần may hơi nhiều chỉ thừa nên chỉ đánh giá 4 sao thui,4,nan
người yêu chưa ưng nên vậy nha. mong shop thông cảm…,4,nan
"vải đẹp, mang đẹp, nhưng hai bên ống quần không cân bằng, bên cao bên thấp, bị sổ chỉ rất ít. mang rất thích luôn ấy",4,nan
quần đẹp nhưng mình đặt ống suông shop gửi ống côn:-),4,nan
chất vải không đẹp mất,4,nan
"mình 1m60 59kg XL hơi rộng với dài. biết vậy hôm trước không sửa nhưng thôi k sao. quần khá dày, phần đũng quần may hơi xấu. giao hàng tạm ổn.",4,nan
"quần hơi ngắn. chun kh chắc mặc dù có dây rút nhưng mặc cứ thấy lỏng lẻo, kể cả khi chưa để đồ gì vào túi quần. quần mặc kiểu mát mát, sợ mùa đông mặc là bị lạnh chân đó ạ.",4,nan
chất k như mình mong đợi,4,nan
hàng đẹp nhưng mà ship siêu lâu tận 8 ngày mới nhận được hàng,4,nan
"quần rất đẹp mang vừa size, có áo nhỏ so với size mang không vừa hơi tiếc nhưng vẫn ok",4,nan
tạm được,4,nan
quần vô cùng đẹp luôn nhá mọi người đóng gói rất sịn và giao hàng nhanh,4,nan
hàng đẹp nhưng gửi k ktra kỹ nên bị lỗi xíu mà ksao,4,nan
quần chất không đẹp lắm. mỏng với nhão k đứng mẫu. giống kiểu quần co dãn nhưng may rộng ra vậy,4,nan
"quần mình nhận được mặc lên mẫu khá oke, quần là quần có 3 sọc ngang, chất liệu cũng khá ổn, tuy nhiên khi mình đem đi giặt thì thấy phai màu ra cực kì nhiều. nhưng so với giá thành, chất liệu và mẫu dáng thì chiếc quần này vẫn là 1 sự lựa chọn tốt cho mọi người đó. quần mình đem đi giặt r nên không có ảnh.",4,nan
"shop giao khá lâu, quần mặc vừa, vải ổn tuy nhiên không được thoáng khí lắm",4,nan
"vải hơi mỏng, hơi nhiều chỉ thừa cũng gọi là hợp giá tiền",4,nan
hàng đẹp nha mọi người mặc dù ship hơn lâu cho shop 4 sao,4,nan
"vải ổn , giao hàng nhanh nhưng shop giao nhầm size quần , hơi thất vọng",4,nan
vải khá oke với số tiền ấy cũng không đòi hỏi nhiều. mình cao 1m63 49kg mặc size m hơi chật đùi vì mình thích mặc rộng rộng nhưng nhìn chung vẫn oke nha,4,nan
sản phẩm ok phù hợp túi tiền,4,nan
"giao hàng nhanh nhưng đường chỉ chỗ sọc trắng bị đứt mấy chỗ, về sau sợ giặt máy bị tuột hết",4,nan
quần ở ngoài size to hơn bảng size .mất công mang đi sửa.giao hàg hơi lâu ạ.,4,nan
cũbg ok,4,nan
mua lần này là lần thứ 3 nhưng mà ư lần trước quần đẹp vải dày mẫu cũng đẹp mà đợt này mỏng léc mẫu xấu nữa,4,nan
"quần này mặc ở nhà hoặc đi làm thôi, chỉ thừa khá nhiều chất vải mỏng, với mức giá chưa đến 80 nghìn thì không thể đòi hỏi hơn được.",4,nan
hàng đẹp vải tốt mỗi tội giao hàng hơi lâu hơn chục ngày mới nhận được,4,nan
"quần vải khá đẹp,đường may chỉ cũng rất ổn,giao đúng size, mỗi tội là túi trong may chưa được chuẩn cần lưu ý thêm trước khi mua hàng ",4,nan
huhu hơi dài ạ quần chất không được đẹp túi quần gây khó chịu,4,nan
"mình đọc mô tả sản phẩm thấy không có chu vi đùi nên nhắn hỏi shop tư vấn size. cho shop đầy đủ số đo chiều cao,cân nặng và số đùi mình. shop tv size XL xong mình bảo thích mặc rộng tầm 60cm thì shop bảo vậy lên 1 size. xong giờ nhận về quần mặc bó như leging xong túi thì rách 1 bên. ",4,nan
"quần đẹp, m65 56kg size l vừa khít luôn. nhưng vấn đề shop chuẩn bị hàng khá là lâu. để ý vấn đề này",4,nan
"mẫu đẹp, vải đẹp so với giá . nhưng đặt 2 cái size XL thì giao 1 cái XL với cái XL, mặc dù mình đã dặn shop là nhớ giao đúng size cho mình. còn lại mọi thứ đều ok",4,nan
"vải đẹp nhưng đường may lỗi, bị bục chỉ nhưng mình đã khắc phục được",4,nan
"size l và 2 XL không hơn nhau chiều dài, chỉ có mông rộng hơn thôi, cạp cũng không chênh lệch đáng kể. mặc chưa đến củ khoai 😥",4,nan
"trong mô tả ghi là không xù nhưng thực tế mặc 1 ngày bị xù , nhưng cũng đúng với giá tiền ",4,nan
tạm ổn ,4,nan
"chiều cao, cân nặng của mình khớp với size shop tư vấn. nhưng khi đặt về thì bị rộng.",4,nan
